ars_price_day,p_host_response_rate,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_beds,n_days_since,d_free_parking,d_cloth_storage,d_sound_system,d_children,d_barbecue,d_cooking,d_amendities,d_ac,d_baby_utilities,d_bath,d_location,d_bike,d_security,d_mandatory_cleaning,d_coffee_maker,d_fridge,d_office,d_laundry,d_wifi,d_eletric_car_charger,d_videogame,d_garden_balcony_backyard,d_luggage_storage,d_paid_parking,d_pets,d_swimming_pool,d_self_checkin,d_sauna,d_smoking,d_instant_bookable,f_neighbourhood_cleansed,f_property_type,price,id,ln_price,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,f_bathroom,ln_number_of_reviews,f_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,n_days_since2,n_days_since3,ln_review_scores_rating,ln_n_minimum_nights,f_minimum_nights,ln_n_reviews_per_month
3915,NA,2,1,40,1,0.02,4,1,1453,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,San Telmo,Entire apartment,"$3,915.00",8914026,8.272570608424903,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,7.2813856635702825,53.01857718164684,386.0487077933378,2111209,3067586677,3.6888794541139363,1.3862943611198906,3,-3.912023005428146
3832,100,3,1,90,21,0.33,1,3,1888,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,Recoleta,Entire apartment,"$3,832.00",8916837,8.251142139090751,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1,3.091042453358316,1,7.543273346705446,56.90097278311678,429.21959139649675,3564544,6729859072,4.499809670330265,0,1,-1.1086626245216111
2499,NA,3,1,96,5,0.13,3,2,1136,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,Palermo,Entire apartment,"$2,499.00",8919213,7.823645930834952,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,1.791759469228055,1,7.035268599281097,49.49500426403061,348.21064932001855,1290496,1466003456,4.564348191467836,1.0986122886681098,3,-2.0402208285265546
2166,NA,3,1.5,93,74,1.18,2,1,1875,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,Recoleta,Entire apartment,"$2,166.00",8923026,7.680637427560936,9,1.0986122886681098,1.206948960812582,0,1,4.31748811353631,2,7.536363938404511,56.79678141208395,428.04121525147315,3515625,6591796875,4.532599493153256,0.6931471805599453,2,0.16551443847757333
1166,100,2,1,90,2,0.04,29,2,1631,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Palermo,Entire apartment,"$1,166.00",8930911,7.061334366910438,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,1.0986122886681098,1,7.396948602621014,54.71484862981696,404.7229231149449,2660161,4338722591,4.499809670330265,3.367295829986474,NA,-3.2188758248682006
2082,100,2,1,98,73,1.19,7,1,1835,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,San Telmo,Entire apartment,"$2,082.00",8938230,7.641084249174914,4,0.6931471805599453,0.4804530139182014,0,1,4.30406509320417,2,7.51479976048867,56.472215440240575,424.37739106458446,3367225,6178857875,4.584967478670572,1.9459101490553132,3,0.17395330712343798
1666,100,2,1,99,241,3.93,2,1,1839,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,Balvanera,Entire apartment,"$1,666.00",8942580,7.418180822726788,4,0.6931471805599453,0.4804530139182014,0,1,5.488937726156687,2,7.516977224604321,56.504946595220076,424.7463966337528,3381921,6219352719,4.59511985013459,0.6931471805599453,2,1.3686394258811698
2915,NA,2,1,96,21,0.34,5,1,1851,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,Recoleta,Entire apartment,"$2,915.00",8953922,7.977625098784593,4,0.6931471805599453,0.4804530139182014,0,1,3.091042453358316,1,7.523481312573497,56.60277106064263,425.8498903146208,3426201,6341898051,4.564348191467836,1.6094379124341003,3,-1.0788096613719298
2082,100,4,1,93,48,0.77,1,3,1866,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,Villa Crespo,Entire apartment,"$2,082.00",8971775,7.641084249174914,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,1,3.8918202981106265,1,7.531552381407289,56.724281273881815,427.22189571192143,3481956,6497329896,4.532599493153256,0,1,-0.2613647641344075
3106,NA,2,1,100,1,0.06,28,1,481,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,Palermo,Entire apartment,"$3,106.00",8972111,8.041091003708633,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,6.175867270105761,38.14133653796359,235.55583196289828,231361,111284641,4.605170185988092,3.332204510175204,3,-2.8134107167600364
3165,100,2,1,90,2,0.08,7,1,749,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,Retiro,Entire apartment,"$3,165.00",8982186,8.059908334578276,4,0.6931471805599453,0.4804530139182014,0,1,1.0986122886681098,1,6.618738983517219,43.807705731930554,289.9517697063795,561001,420189749,4.499809670330265,1.9459101490553132,3,-2.5257286443082556
2082,100,2,1,100,1,0.02,5,1,1881,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Belgrano,Entire apartment,"$2,082.00",9001359,7.641084249174914,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,7.53955882930103,56.84494734049112,428.5858246221519,3538161,6655280841,4.605170185988092,1.6094379124341003,3,-3.912023005428146
2499,100,2,1,94,57,0.92,3,1,1864,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,Palermo,Entire apartment,"$2,499.00",9010340,7.823645930834952,4,0.6931471805599453,0.4804530139182014,0,1,4.060443010546419,2,7.530479995245536,56.70812895879321,427.03943069199636,3474496,6476460544,4.543294782270004,1.0986122886681098,3,-0.08338160893905101
4165,NA,2,1,100,3,0.09,3,1,1000,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Palermo,Entire apartment,"$4,165.00",9031028,8.334471554600944,4,0.6931471805599453,0.4804530139182014,0,1,1.3862943611198906,1,6.907755278982137,47.71708299430558,329.6179319515431,1000000,1000000000,4.605170185988092,1.0986122886681098,3,-2.4079456086518722
3332,100,2,1,92,5,0.09,3,2,1733,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,San Nicolas,Entire apartment,"$3,332.00",9058358,8.111328003286733,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,1.791759469228055,1,7.457609289715606,55.615936318052505,414.7619233417399,3003289,5204699837,4.5217885770490405,1.0986122886681098,3,-2.4079456086518722
5997,100,2,1,85,4,0.07,3,1,1610,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,Recoleta,Entire apartment,"$5,997.00",9059872,8.69901462316851,4,0.6931471805599453,0.4804530139182014,0,1,1.6094379124341003,1,7.383989457978509,54.52330031553775,402.5994747441271,2592100,4173281000,4.442651256490317,1.0986122886681098,3,-2.659260036932778
4165,100,3,1,100,2,0.1,4,1,576,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,Colegiales,Entire apartment,"$4,165.00",9063386,8.334471554600944,9,1.0986122886681098,1.206948960812582,0,1,1.0986122886681098,1,6.3561076606958915,40.400104594356996,256.7874143051078,331776,191102976,4.605170185988092,1.3862943611198906,3,-2.3025850929940455
1100,NA,2,1,NA,0,NA,28,1,NA,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Chacarita,Entire apartment,"$1,100.00",9067226,7.003065458786462,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,3.332204510175204,3,NA
2832,NA,2,1,100,1,0.04,5,1,757,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,Recoleta,Entire apartment,"$2,832.00",9073236,7.94873845481361,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,6.6293632534374485,43.948457146026755,291.35028684914016,573049,433798093,4.605170185988092,1.6094379124341003,3,-3.2188758248682006
3498,100,2,1,NA,0,NA,1,1,NA,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Velez Sarsfield,Entire apartment,"$3,498.00",9094108,8.159946655578548,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,0,1,NA
2166,NA,2,1,88,108,1.73,2,1,1873,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Palermo,Entire apartment,"$2,166.00",9094845,7.680637427560936,4,0.6931471805599453,0.4804530139182014,0,1,4.6913478822291435,2,7.5352967024440884,56.78069639386475,427.859394299168,3508129,6570725617,4.477336814478207,0.6931471805599453,2,0.5481214085096876
3332,100,2,1,89,26,0.42,3,1,1838,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,San Nicolas,Entire apartment,"$3,332.00",9109246,8.111328003286733,4,0.6931471805599453,0.4804530139182014,0,1,3.295836866004329,1,7.516433302915632,56.4967695971792,424.65420050738913,3378244,6209212472,4.48863636973214,1.0986122886681098,3,-0.8675005677047231
3748,100,2,1,99,102,1.86,3,3,1641,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,Monserrat,Entire apartment,"$3,748.00",9110837,8.228977643358313,4,0.6931471805599453,0.4804530139182014,1.0986122886681098,1,4.634728988229636,2,7.403061091090091,54.805313518412014,405.72708409314976,2692881,4419017721,4.59511985013459,1.0986122886681098,3,0.62057648772511
3332,32,2,1,95,205,3.31,1,2,1856,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,San Telmo,Entire apartment,"$3,332.00",9115248,8.111328003286733,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,5.327876168789581,2,7.526178913346146,56.643369035696175,426.30812961734057,3444736,6393430016,4.553876891600541,0,1,1.1969481893889715
2499,80,4,1.5,97,124,1.99,1,4,1870,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,Palermo,Entire apartment,"$2,499.00",9117735,7.823645930834952,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,1,4.8283137373023015,2,7.533693709848633,56.756540913812856,427.58639527515845,3496900,6539203000,4.574710978503383,0,1,0.688134638736401
2499,NA,2,1,NA,2,0.03,1,1,1883,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,San Nicolas,Entire apartment,"$2,499.00",9145501,7.823645930834952,4,0.6931471805599453,0.4804530139182014,0,1,1.0986122886681098,1,7.5406215286571525,56.86097303844773,428.7670774341129,3545689,6676532387,NA,0,1,-3.506557897319982
6247,100,2,1,NA,0,NA,3,1,NA,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Villa Crespo,Entire apartment,"$6,247.00",9148417,8.73985662749357,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,1.0986122886681098,3,NA
4165,NA,3,1,87,3,0.09,2,2,1010,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Palermo,Entire apartment,"$4,165.00",9154816,8.334471554600944,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,1.3862943611198906,1,6.917705609835305,47.85465090434685,331.0443870177103,1020100,1030301000,4.465908118654584,0.6931471805599453,2,-2.4079456086518722
3332,100,2,1,93,14,0.24,3,1,1734,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,San Nicolas,Entire apartment,"$3,332.00",9170380,8.111328003286733,4,0.6931471805599453,0.4804530139182014,0,1,2.70805020110221,1,7.458186157340487,55.624540757545255,414.85817988634574,3006756,5213714904,4.532599493153256,1.0986122886681098,3,-1.4271163556401458
1999,100,3,1,91,14,0.23,1,3,1865,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,Chacarita,Entire apartment,"$1,999.00",9184051,7.6004023345004,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1,2.70805020110221,1,7.5310163320779155,56.7162069940243,427.1306811655087,3478225,6486889625,4.51085950651685,0,1,-1.4696759700589417
1722,NA,4,1,NA,0,NA,3,2,NA,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,Caballito,Entire apartment,"$1,722.00",9194016,7.451241684987676,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1,0,0,NA,NA,NA,NA,NA,NA,1.0986122886681098,3,NA
1000,100,2,1,93,12,0.57,2,1,636,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,Retiro,Entire apartment,"$1,000.00",9194390,6.907755278982137,4,0.6931471805599453,0.4804530139182014,0,1,2.5649493574615367,1,6.455198563340122,41.66958849214838,268.9854677694903,404496,257259456,4.532599493153256,0.6931471805599453,2,-0.5621189181535413
2538,100,2,1,91,103,1.65,3,1,1872,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,Balvanera,Entire apartment,"$2,538.00",9198365,7.839131648274333,4,0.6931471805599453,0.4804530139182014,0,1,4.6443908991413725,2,7.534762657037537,56.772648297887365,427.7684303360474,3504384,6560206848,4.51085950651685,1.0986122886681098,3,0.5007752879124892
3332,NA,4,1.5,90,2,0.03,2,3,1789,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,San Nicolas,Entire apartment,"$3,332.00",9202168,8.111328003286733,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,1,1.0986122886681098,1,7.489412083508719,56.09129335660641,420.09081024460033,3200521,5725732069,4.499809670330265,0.6931471805599453,2,-3.506557897319982
1350,100,2,1,96,62,1,2,2,1862,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Palermo,Entire apartment,"$1,350.00",9216305,7.2078598714324755,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,4.143134726391533,2,7.529406457837013,56.69196160731771,426.8568218335859,3467044,6455635928,4.564348191467836,0.6931471805599453,2,0
3404,NA,4,1,NA,0,NA,3,3,NA,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,Palermo,Entire apartment,"$3,404.00",9225282,8.132706489693264,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,1,0,0,NA,NA,NA,NA,NA,NA,1.0986122886681098,3,NA
3332,100,2,1,89,23,0.42,3,1,1645,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,San Nicolas,Entire apartment,"$3,332.00",9250810,8.111328003286733,4,0.6931471805599453,0.4804530139182014,0,1,3.1780538303479458,1,7.405495663199472,54.841366017666196,406.1274982077619,2706025,4451411125,4.48863636973214,1.0986122886681098,3,-0.8675005677047231
3332,100,2,1,89,7,0.12,3,2,1733,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,San Nicolas,Entire apartment,"$3,332.00",9251167,8.111328003286733,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,2.0794415416798357,1,7.457609289715606,55.615936318052505,414.7619233417399,3003289,5204699837,4.48863636973214,1.0986122886681098,3,-2.120263536200091
3498,100,2,1,85,4,0.06,3,2,1853,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,San Nicolas,Entire apartment,"$3,498.00",9251393,8.159946655578548,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,1.6094379124341003,1,7.52456122628536,56.619021648117034,426.03329496363284,3433609,6362477477,4.442651256490317,1.0986122886681098,3,-2.8134107167600364
3332,100,2,1,92,13,0.21,3,1,1819,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,San Nicolas,Entire apartment,"$3,332.00",9252078,8.111328003286733,4,0.6931471805599453,0.4804530139182014,0,1,2.6390573296152584,1,7.506042178518122,56.34066918569307,422.8954392737485,3308761,6018636259,4.5217885770490405,1.0986122886681098,3,-1.5606477482646683
2416,100,2,1,89,40,0.68,3,1,1771,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,Recoleta,Entire apartment,"$2,416.00",9260283,7.789868559054706,4,0.6931471805599453,0.4804530139182014,0,1,3.713572066704308,1,7.479299637782834,55.93992307173843,418.3914463680528,3136441,5554637011,4.48863636973214,1.0986122886681098,3,-0.3856624808119846
2915,NA,2,1,96,22,0.42,2,1,1577,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,Recoleta,Entire apartment,"$2,915.00",9270479,7.977625098784593,4,0.6931471805599453,0.4804530139182014,0,1,3.1354942159291497,1,7.3632795869630385,54.217886275786576,399.2214552627828,2486929,3921887033,4.564348191467836,0.6931471805599453,2,-0.8675005677047231
3771,100,4,1,93,6,0.15,2,3,1180,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,Belgrano,Entire serviced apartment,"$3,771.00",9278705,8.235095497258357,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,1,1.9459101490553132,1,7.07326971745971,50.031144495932566,353.88377929293085,1392400,1643032000,4.532599493153256,0.6931471805599453,2,-1.8971199848858813
5914,80,4,1.5,99,127,2.17,1,3,1756,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,Palermo,Entire apartment,"$5,914.00",9287189,8.685077700412423,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,1,4.852030263919617,2,7.470793774195062,55.8127596165517,416.96561706398006,3083536,5414689216,4.59511985013459,0,1,0.7747271675523681
2499,100,2,1.5,97,90,1.45,21,1,1866,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,Recoleta,Entire apartment,"$2,499.00",9287402,7.823645930834952,4,0.6931471805599453,0.4804530139182014,0,1,4.51085950651685,2,7.531552381407289,56.724281273881815,427.22189571192143,3481956,6497329896,4.574710978503383,3.044522437723423,3,0.371563556432483
3498,NA,2,1,90,2,0.03,3,2,1831,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Monserrat,Entire apartment,"$3,498.00",9290602,8.159946655578548,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,1.0986122886681098,1,7.5126175446745105,56.43942237255127,424.00779472732376,3352561,6138539191,4.499809670330265,1.0986122886681098,3,-3.506557897319982
5831,96,2,1,96,31,0.67,3,1,1377,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,Palermo,Entire apartment,"$5,831.00",9296196,8.670943791222156,4,0.6931471805599453,0.4804530139182014,0,1,3.4657359027997265,1,7.227662498728654,52.23910519552854,377.5666215888628,1896129,2610969633,4.564348191467836,1.0986122886681098,3,-0.40047756659712525
2332,100,2,1,98,22,0.35,2,1,1866,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,Recoleta,Entire apartment,"$2,332.00",9300878,7.754481547470383,4,0.6931471805599453,0.4804530139182014,0,1,3.1354942159291497,1,7.531552381407289,56.724281273881815,427.22189571192143,3481956,6497329896,4.584967478670572,0.6931471805599453,2,-1.0498221244986778
3498,NA,2,1,87,4,0.07,3,2,1831,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Monserrat,Entire apartment,"$3,498.00",9326095,8.159946655578548,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,1.6094379124341003,1,7.5126175446745105,56.43942237255127,424.00779472732376,3352561,6138539191,4.465908118654584,1.0986122886681098,3,-2.659260036932778
2741,NA,2,1,95,12,0.2,3,1,1831,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,San Nicolas,Entire apartment,"$2,741.00",9337110,7.916078096302786,4,0.6931471805599453,0.4804530139182014,0,1,2.5649493574615367,1,7.5126175446745105,56.43942237255127,424.00779472732376,3352561,6138539191,4.553876891600541,1.0986122886681098,3,-1.6094379124341003
2499,NA,2,1,96,10,0.16,2,1,1822,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Monserrat,Entire apartment,"$2,499.00",9339729,7.823645930834952,4,0.6931471805599453,0.4804530139182014,0,1,2.3978952727983707,1,7.507690077819904,56.36541030459543,423.17403167605886,3319684,6048464248,4.564348191467836,0.6931471805599453,2,-1.8325814637483102
4581,100,4,1,95,4,0.12,5,3,1012,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,Retiro,Entire apartment,"$4,581.00",9357799,8.429672593886743,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,1,1.6094379124341003,1,6.919683849847411,47.88202458183909,331.32847219694867,1024144,1036433728,4.553876891600541,1.6094379124341003,3,-2.120263536200091
1833,NA,3,1,80,5,0.12,4,3,1211,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Recoleta,Entire apartment,"$1,833.00",9367095,7.513709247839705,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1,1.791759469228055,1,7.099201743553092,50.39866539566726,357.7902932496699,1466521,1775956931,4.382026634673881,1.3862943611198906,3,-2.120263536200091
2082,100,6,2.5,97,68,1.1,3,4,1855,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,Recoleta,Entire apartment,"$2,082.00",9379729,7.641084249174914,36,1.791759469228055,3.210401995568401,1.3862943611198906,2,4.23410650459726,2,7.5256399750415355,56.63525703394316,426.21655433139495,3441025,6383101375,4.574710978503383,1.0986122886681098,3,0.09531017980432493
4998,100,2,1,99,115,1.86,3,1,1851,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,Palermo,Entire apartment,"$4,998.00",9383512,8.516793111394898,4,0.6931471805599453,0.4804530139182014,0,1,4.7535901911063645,2,7.523481312573497,56.60277106064263,425.8498903146208,3426201,6341898051,4.59511985013459,1.0986122886681098,3,0.62057648772511
2082,NA,2,1,100,29,0.48,2,1,1830,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,Palermo,Entire apartment,"$2,082.00",9385265,7.641084249174914,4,0.6931471805599453,0.4804530139182014,0,1,3.4011973816621555,1,7.512071245835466,56.43121440250802,423.9153030806567,3348900,6128487000,4.605170185988092,0.6931471805599453,2,-0.7339691750802004
2499,100,2,1,100,115,1.99,3,2,1731,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,Palermo,Entire apartment,"$2,499.00",9387966,7.823645930834952,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,4.7535901911063645,2,7.456454555176209,55.598714533408035,414.569288244572,2996361,5186700891,4.605170185988092,1.0986122886681098,3,0.688134638736401
1166,100,4,1,93,25,0.4,2,3,1863,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,Chacarita,Entire apartment,"$1,166.00",9400967,7.061334366910438,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,1,3.258096538021482,1,7.529943370601589,56.70004716446682,426.9481442588743,3470769,6466042647,4.532599493153256,0.6931471805599453,2,-0.916290731874155
2944,NA,2,1,97,7,0.12,5,2,1817,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Palermo,Entire apartment,"$2,944.00",9401051,7.987524479848767,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,2.0794415416798357,1,7.504942068396171,56.3241554499826,422.70952370345987,3301489,5998805513,4.574710978503383,1.6094379124341003,3,-2.120263536200091
3035,NA,2,1,50,3,0.05,4,1,1660,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Palermo,Entire apartment,"$3,035.00",9401863,8.017966703493599,4,0.6931471805599453,0.4804530139182014,0,1,1.3862943611198906,1,7.414572881350589,54.97589101285957,407.6227506320341,2755600,4574296000,3.912023005428146,1.3862943611198906,3,-2.995732273553991
2082,75,2,1,97,113,1.86,3,1,1821,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,Palermo,Entire apartment,"$2,082.00",9423941,7.641084249174914,4,0.6931471805599453,0.4804530139182014,0,1,4.736198448394496,2,7.507141079727608,56.3571671909338,423.0812049561361,3316041,6038510661,4.574710978503383,1.0986122886681098,3,0.62057648772511
2499,100,2,1,99,104,1.79,2,1,1743,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,Palermo,Entire apartment,"$2,499.00",9425233,7.823645930834952,4,0.6931471805599453,0.4804530139182014,0,1,4.653960350157523,2,7.463363045520021,55.70178794923388,415.72266574970456,3038049,5295319407,4.59511985013459,0.6931471805599453,2,0.5822156198526637
3498,100,3,3,94,79,1.29,2,2,1836,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,Recoleta,Entire apartment,"$3,498.00",9451925,8.159946655578548,9,1.0986122886681098,1.206948960812582,0.6931471805599453,3,4.382026634673881,2,7.515344571180436,56.48040402357125,424.4696977566239,3370896,6188965056,4.543294782270004,0.6931471805599453,2,0.25464221837358075
